Job Title,Job Ratings,time,JobStatus,Pros,Cons
Intern,3.0,"Jan 29, 2012",Former employee,"I was on the mentorship program out of high school. Good opportunity.
- The CEO gives a lot of attention to this program
- Good training programs","- A lot of grunt work- 
- Lower pay compared to other banks
- Retail Banking is mindless and very repetitive"
Relationship manager,3.0,"May 18, 2017","Former employee, more than 1 year",It was a very engaging and productive place to work for. I really grew in my career . I highly recommend it.,It was very restrictive in the fact that you could only wear skirt suits for the ladies. It was listed as the worst paying bank in kenya.
Fraud investigator,4.0,"Mar 21, 2021","Current employee, more than 1 year","Diversity in services, products and a wide customer base earns deep skills, knowledge and experience!",The organization is big and with regional and international interests and this brings along a demand for highest levels of customer service and productivity. That's how demanding job is.
Operations supervisor,1.0,"Nov 5, 2017","Former employee, more than 5 years","-Fast growing bank
-Stability
- Good systems
-Organised with good structure
-Multiple opportunities for growth.","-Long working hours that are not equally compensated on pay slip.
- Bureaucratic Leadership
- Too much frustration from middle level management.
- Poor upward communication.
-Zero hard work reward mechanism.
- Unrealistic targets to propel growth.
-Too many un nurtured products.
- Too much un necessary pressure exerted on junior staff.
-Professionalism is a core value that is not upheld when handling staff.
- Bias appraisals, Poor bonus awards."
Relationhip officer,2.0,"Nov 1, 2022","Former employee, more than 3 years","All round staff training, valuable skills and experience","Toxic work environment, poor remuneration, skewed staff reward & promotion practices, ethnicity & favoritism, high staff turnover, egoistic & proud managers (majority), no life-work balance due to long working hours"
Anonymous employee,5.0,"Apr 9, 2022","Former employee, less than 1 year",it's equality in treatment of it's staff and how they help in career development too it's anonymous.,Not encountered any yet challenge
Software developer,4.0,"Feb 19, 2022",Former employee,"- homely
- Staff are very social
- you can learn a lot.
- The CEO's ambition is infectious.","like all other companies, the percentage increase in salary is 4%, which is below the annual inflation rate. 
So in a sense, if you don't actively change your salary (re-negotiate or move), your net value reduces each year"
Senior officer,3.0,"Jul 1, 2016","Former employee, more than 5 years",Best for new entrants to the job market. There is a lot to learn and the exposure is big,Staff remuneration is still below industry average. Be ready to over work.
Customer service representative,4.0,"Feb 9, 2022",Former employee,"Great environment to learn and grow professionally
Work ethics are top notch.","No flexibility ,no family time. Work until so late and being a mother to very little kids its necessary to get home atleast by 6pm"
Anonymous employee,2.0,"Jun 18, 2018",Former employee,Very sophisticated Data Center and forward thinkers in terms of adopting new tech.,Very harsh executive management. They do not care about employee well fare. No overtime. Too much politics. No structures in place.
Business banker,3.0,"Feb 28, 2018","Former employee, more than 5 years","Great learning environment
Great career growth opportunities","Poor pay
Long working hours without compensation
Some bosses lack exposure to deal with modern staff 
Ethnicity & tribalism"
Software developer,5.0,"Sep 10, 2022",Current employee,"you get to learn to work on large org solutions which is used in a multi country scale.
follow procedures on develeopment cycle and have Udemy access to self iprove","low pay hence no good work balance
Developers are few hence at times  project becomes overwhelming"
Senior analyst,4.0,"Jan 20, 2022","Current employee, more than 5 years","1. independence of decision making 
2. professional enviroment
3. Flexibility of hours working at the HQ",1. no flexbility in dress code especially for men. No dress down days.
Cashier,4.0,"Aug 19, 2022","Former employee, more than 1 year",Great place to work. Good team collaboration. It was a good experience,The compensation was quite low for this role but nonetheless the average for the same role in this country.
Senior relationship officer,3.0,"Jun 21, 2021","Former employee, more than 8 years",A lot of opportunity to gain practical experience for the industry.,The workload is quite unreasonable and the pay is not commensurate.
Banker,2.0,"Apr 24, 2019","Former employee, more than 1 year",Robust Environment that has numerous opportunities,"Substandard employee welfare
Employees pay for medical cover
Culture of impunity(Insider lending through proxy accounts)
Salary increment and bonus after 3 years.
No salary structure.
Working of saturday
No friday dress down
Pension not reasonable"
Finance manager,3.0,"Dec 8, 2015",Current employee,Good employee relationship.  Offers career growth opportunities.  Open door policy for employees and senior management,Too much politics.  Promotion with no immediate compensation. Does not reward or recognize loyal staff who have served for zo long
Bank teller,3.0,"Dec 22, 2015","Former employee, more than 3 years",Staff treat you like family and the management is very accessible,Understaffed leading to overworking of the available staff.A lot of bureaucracy in passing information around which leads to delayment in action being taken quickly.
Senior loan officer,4.0,"Apr 21, 2016","Current employee, more than 1 year","Fully involved management in solution finding, Working environment is awesome, equipments are reliable e.g the computers, internet service","Angry customers, unappreciative customers, rude customers,"
Anonymous employee,2.0,"Nov 10, 2016","Former employee, more than 1 year",Good work experience for new graduates starting their careers.,"You are overworked with poor salaries below the industry average.
No growth at all.
Very strict and conservative work culture which is not appropriate."
Anonymous employee,4.0,"Oct 10, 2015",Former employee,"Great experience
Proffessionalism defines it all
You get to know alot of stuff","No opportunity to further studies particularly when you are working in the branch set up
Little or no personal growth
Poor pay compared to peers in other banks
Poor working conditions"
Relationship officer,4.0,"Apr 27, 2021","Current employee, more than 1 year",Opportunity to learn and do it yourself,Low Salary and career growth opportunities though the bank is growing so fast
Credit officer,3.0,"Sep 2, 2021","Former employee, less than 1 year","The Bank Has a Great Potental for Growth.
It has many product offering",It has to up its game. It has a conservative approach to different ways of doing things just like other banks and this could slow it down.
Anonymous employee,3.0,"Jul 24, 2016","Current employee, more than 5 years",An amazing place to start out your career,"There is no progrssion plan, and very many bureaucracies that tend to affect the program delivery."
Internship,3.0,"Aug 7, 2017","Former employee, less than 1 year",A great opportunity for young professionals to start their career. The average employee is about 27 years.,It is rather difficult as far as internal growth because (I think) the company outsources talent a lot
Anonymous employee,3.0,"Jun 2, 2015",Former employee,"Good place to kick start one's career, flexibility in changing departments, cheap loans offered to staff help them empower themselves.","Lack of clear job descriptions and salary structures leading to inequitable salary reviews, performance appraisals are wanting, growth is also limited in most departments."
Anonymous employee,2.0,"Oct 30, 2015",Former employee,None to staff..but impacting positively to community by their financial inclusion and loan to the lowest segment of the society,"Overworked, poor pay, dressing in suits and ties. No trousers for ladies. no staff motivation and too tribal"
Communications specialist,3.0,"Sep 25, 2018","Former employee, more than 1 year","Training provided for staff to improve skills in service management
Well laid out structure to escalate issues and on issue resolution",Salaries were low for a time as compared to other organisations.
Technical lead it,3.0,"Jul 4, 2021",Current employee,The company is very good intraining and developping the capacity of his employees. The environment encourages the sharing of knowledge with other new colleagues and reinforcing their capacity,The company has to improve his policies on employee retention and remuneration.
Senior software engineer,4.0,"Nov 10, 2022",Current employee,Bringing technology and banking services with credit facilities affordability across range of the population,KPI reviews and remunerations review can be better
Anonymous employee,2.0,"Jul 20, 2018",Former employee,Atleast you have a job,"Long working hours
Infection from handling dirty money
End of year bonuses is little
Poor medical cover- Both medical and Dental
You can't access a loan until you have worked for 6 months"
Relationship manager,4.0,"Aug 25, 2021","Current employee, more than 1 year","Brand sells itself

Advanced system

Nice benefits medical and subsidized loans

Head office has less pressure than the branch","Slow Career Growth

Remuneration at the Entry level is way below the market rate"
Anonymous employee,2.0,"Sep 8, 2011",Former employee,Lots of goodwill in the market therefore well respected,Corporate culture difficult to adapt to
Anonymous employee,3.0,"Jan 14, 2015",Current employee,"Company offers one great and wide experience that is valuable in the market
Easy to grow and develop if career driven","Salary isn't commensurable to work done
So many talented personnel with great qualifications not fitted in job 
No clear job descriptions"
Anonymous employee,3.0,"Jun 21, 2016",Former employee,Team of young people with innovative ideas and loads of strengths. The company has a good organogram.,Long working hours and poor salary and renumeration.
Anonymous employee,4.0,"Nov 17, 2017",Former employee,A professional setting with a very conducive environment for nurturing profesionalism,Very stressful especially when working as a teller
Relationship banker,5.0,"Oct 1, 2021","Current employee, more than 1 year","good at training staff, and opportunities for growth within the organization are high","very strict 
with performance
long working hours"
Senior relationship officer,3.0,"Dec 11, 2021",Current employee,You get good career exposure and experience,"Salaries are way below the industry average
Too much work for very little pay"
Relationship manager,2.0,"May 11, 2022","Former employee, more than 5 years","Good training and experience, extremely high level of discipline.","Worst HR practices, corporate bull..., and some elements of brainwashing to deny you a wish for anything better"
Senior program officer,3.0,"Jul 1, 2017","Former employee, more than 5 years",Great place for entry -level to gain experience.  A lot to learn in near-world class standards,A lot of work with low pay.
Senior relationship officer,2.0,"Apr 15, 2019","Former employee, more than 5 years",No pros to reckon for the period worked there.,Junior staff are left at the mercies of vicious branch managers who demand to be worshiped.
Anonymous employee,3.0,"Jun 27, 2017","Current employee, more than 1 year",Exposure to a lot of dynamic platforms  and pressure situations,Poor culture and remuneration  leaving staff morale at an all time low
Relationship officer,3.0,"Apr 13, 2020","Current employee, less than 1 year",A great opportunity to get work experience,"*remuneration does not match up to the workload and time spent.
*"
Bank relationship officer,5.0,"Feb 19, 2022","Current employee, more than 5 years","Broad skill improvement, expand knowledge, get to offer professional knowledge to many clients.",to wait for long for approval to take action on a hostile and rude client.
Anonymous employee,3.0,"Mar 5, 2022","Former employee, more than 1 year","A large customer base, so you get to learn a lot about interacting with different types of people","Zero skill development, very sad."
It auditor,3.0,"May 17, 2022","Former employee, more than 3 years",Equity Bank IT infrastructure is always growing thus you are exposed to several applications and gather skills,Overwork to meet and finish the audit plan on time bearing in mind you have no more than 100 systems
Credit officer,4.0,"Sep 30, 2022","Current employee, more than 5 years",The biggest bank in Kenya,"You have to be at your best ,adhere to the rules and brand of the bank"
Relationship officer,3.0,"Oct 27, 2014","Current employee, more than 1 year","It's a fas growing bank, therefore a great place to get a feel for retail banking.","Bureaucracy, long hours, low pay. Especially when compared to other banking jobs."
Relationship officer group lending,3.0,"Sep 11, 2017","Former employee, more than 3 years",90 percent of the jobs are permanent & pensionable,Salary increment is a challenge even after being the best performing and most profitable bank that financial year
Hsnp officer,5.0,"May 8, 2018","Former employee, less than 1 year","staff coordination and support
management
understanding among staff
establishment of protocols
people understanding","Long working hours
harsh security officers
delay in establishing proper feedback to complains
employee poor appraisal"
Credit officer,3.0,"Sep 1, 2018","Former employee, less than 1 year",great place with great people,very many work targets but good place for nurturing new entrants in the job market
Anonymous employee,5.0,"Feb 7, 2022","Former employee, more than 8 years","brand is soft in the market, easily selling",cllientele base overwhelming and hr is limited
Bank teller,5.0,"Feb 12, 2018","Former employee, more than 1 year",Opportunity to learn a lot during the jobs. Opportunity to grow your knowledge,Demanding. We have very short turn around times
Transactional banker,5.0,"Apr 8, 2021","Current employee, more than 5 years","The best growth, culture, people and employee-centric organization",I would discourage apply to the organization if you're not willing and open to learn. The opportunities are beyond one can imagine
Relationship banker,3.0,"Jul 20, 2022",Current employee,you get to work in almost every department and get a lot of experience,they don't pay for overtime hours
Anonymous employee,1.0,"Sep 20, 2013","Former employee, more than 3 years","-bank have earned itself good image for its mentor ship programme
-A good place to start off your career for fresh graduates",-unprofessional operation managers/credit managers who  harass and demotivate the 'officers'
Fullstack developer,5.0,"Dec 3, 2020",Former employee,Equity gave me professional skills and communication skills while enabling me to work under enormous pressure.,Equity is generally a good place to work. No major cons.
Relationship officer,2.0,"Apr 5, 2014","Current employee, more than 1 year","medical cover, many internal opportunities","working for long hours, doing a lot of manual work, micromanaging bosses"
Anonymous employee,3.0,"Dec 20, 2011",Former employee,have high respect for their clients and maintain high standards of work.,"they dont pay their employees in commensurate with the work done,"
Head-grc,4.0,"Oct 20, 2016","Current employee, more than 1 year",Great place to cut a jacket for productive job.. agile and flexible but also very challenging.,Work life balance hard to achieve
Head office,1.0,"May 4, 2017","Former employee, more than 1 year","Well, some people you work with are really smart. But the downside to that is you feel they are being wasted.","-Rules that don't make sense
-Management promise heaven then deliver hell
-Most people are dissatisfied hence offer poor service and are looking to leave all the time
-Worst pay in the market - head honchos award themselves salaries almost 1000 times more than some employees."
Anonymous employee,3.0,"Oct 27, 2017",Former employee,great job exposure and also you get to learn how to deal with clients,Pay is not the best based on the job you end up doing
Senior manager,2.0,"Mar 28, 2019","Former employee, more than 8 years",great experience place to work at with much exposure,ready to work over and above call of duty and at various duty posts across the country
Bank teller,2.0,"Mar 10, 2020","Former employee, more than 3 years",You are overworked and this gives you some edge when you go out to interviews in other companies,You are overworked. At the end of the day you are always tired.
Senior relationship manager,5.0,"Oct 8, 2020","Former employee, more than 10 years",Very good learning environment and challenges,Very many employees so no personal touch
Relationship manager operations,2.0,"Sep 23, 2016","Former employee, more than 3 years",A good start for learners and someone who is eager to learn. There is flexibility in decision making for supervisors,un even salary scales for same level employees
Senior relationship banker,3.0,"Jul 30, 2018","Current employee, more than 5 years",Best place to get experience and learn all manner of market scenarios,Poor staff vs employer relations. Poor pay
Customer service supervisor,2.0,"Sep 14, 2019","Former employee, more than 5 years",A good place to start your career before moving to greener pastures,Non defined work. Constant threats
Cashier,3.0,"Jul 27, 2020","Former employee, less than 1 year","Mission-oriented, challenging, some growth at least at the beginning","people take themselves way too seriously, herd mentality can set in discouraging ideation."
Software engineer,5.0,"Aug 7, 2020","Current employee, more than 3 years",you will learn from the best,people are overworked but if you plan well .. you will be okay
Anonymous employee,5.0,"Oct 9, 2020","Former employee, less than 1 year",Working at Equity was a great experience,There was no great challenges
Manager,3.0,"Jun 28, 2022","Current employee, less than 1 year","Strategy, Leadership, Social Impact, Clarity of purpose, growth","Culture, High Turnover, rigidity, change management, risk averse"
Relationship officer,2.0,"Nov 3, 2022","Former employee, more than 1 year",Good place to start one's career,Poor work life balance for staff
Anonymous employee,3.0,"May 23, 2016",Current employee,"Quite innovative and good place to work if you need experience in a fast paced enviroment, it is the best place to work.",High turnover rate. No clear job description
Cash officer,2.0,"Mar 21, 2019","Current employee, more than 8 years",Good addition to experience gained,"Repetitive work, hence stagnation and an organizational culture that's not friendly staff well being"
Relationship banker,4.0,"Jun 21, 2020",Current employee,"It is the best place for learning, work exposure, a place to grow somebody's confidence.",You are supposed to be self initiative and go extramile to get things done.
Assistant manager,3.0,"Mar 22, 2021","Current employee, more than 3 years","Great Career Exposure
Young and innovative team
Versatility in roles","Rigid HR
Non-Competitive Pay
Easy to get lost in a big organisation
Not very open to changes in processes."
Head of project management,3.0,"Nov 18, 2021","Current employee, more than 10 years",Exposure and experience you get. It's a project based organisation.,Hero culture. Poor performance culture. You work but someone else gets the credit
Senior communication and advertising officer,3.0,"Feb 4, 2022","Current employee, more than 3 years","Job security
Tier 1 Bank
Diverse and high pressure environment","Work politics 
Bosses never leave, hence little to no growth in middle leadership levels"
It support officer,5.0,"Mar 12, 2014","Former employee, less than 1 year",You are in position to learn how to manage yourself.,I had to learn some IT concepts which I didn't have.
"Relationship manager, agency banking",2.0,"Sep 27, 2017","Former employee, more than 8 years",Ability to learn from other departments. Moulding was OK.,Career growth is slow in the bank
Relationship officer,4.0,"Mar 2, 2019","Former employee, more than 5 years",A very dynamic organisation with a lot to learn and very useful experiences,Provide learning opportunities and material
Senior public relations manager,5.0,"Jun 3, 2020","Former employee, more than 3 years",Personal growth is well assured,Slow in salary enhancement delays
Relationship officer,3.0,"Jul 1, 2022","Current employee, more than 5 years","Job security , as long as you an above average performer","long working hours with no overtime
Salary not commensurate to the work done or below the market
Too mechanical"
Anonymous employee,5.0,"Oct 8, 2018",Current employee,"They are so cooperative,  friendly and educative.","You learn on job.  Most of all the things,  you learn on Jobs"
Anonymous employee,5.0,"Oct 26, 2019","Current employee, less than 1 year",A good company to jumpstart and grow your career,No cons as the company is very strict on Policies and procedures
Credit administrator,3.0,"Oct 12, 2020","Current employee, more than 5 years",Growth career path suitable for any credit professional in the bank.,The donkey of the credit department and expected to know everything
Business development manager,4.0,"Jun 27, 2021",Former employee,Good exposure in the banking and marketing world,Limited opportunities to grow your career
It project manager,5.0,"Jul 27, 2022","Former employee, more than 3 years",A lot of teamwork. Staff are dedicated to their work,A lot of work so you will find yourself spending so much time in work
Ict applications support,3.0,"Dec 29, 2013","Current employee, more than 3 years","Excellent exposure to ICT Systems
Dynamic environment",Compensation and benefits vis-a-vie the work load is lower that industry average
Equity trader,4.0,"Nov 7, 2020",Former employee,it is a good and very financial friendly institution,very time consuming when waiting to be served. queues are so slow
Banker,2.0,"Feb 8, 2021",Former employee,Dynamic environment with multiple learning opportunities,Toxic work environment-unfair competitive practices and lack of proper HR procedures- only inclined and dictated by the high up in authority
Senior human resources officer,3.0,"Apr 5, 2021","Current employee, more than 8 years","1. Job Security.
2. Friendly employees.","1. No constant salary reviews.
2. No bonuses.
3. Poor culture"
Bank teller,2.0,"Jan 12, 2022","Current employee, more than 1 year",Growth with time and years of working with them,Poor pay and long working hours with no overtime
Senior software developer,4.0,"Jan 31, 2022",Current employee,"Developers work remotely
Good projects, innovative","Being a Bank, there's rigidity in accepting newer technologies like cloud"
Junior engineer,2.0,"Dec 14, 2014",Current employee,Flexible Working Hours. shifts are allowred,"work-income balance; no chance of growth,"
Operations officer,3.0,"Jul 1, 2017","Former employee, more than 1 year",Valuable experience especially for junior staff,"Poor salaries ,no growth,and unhealthy work-life balance"
Network engineer,3.0,"Jan 17, 2020","Former employee, more than 1 year",Work is too much so it's a good place to start your career as you learn a lot,A lot of politics in the department
Grc,4.0,"Jun 10, 2022","Former employee, more than 1 year","Purpose driven inspiring workplace , great for building unique experience",Can be demanding and has heavy workloads
Project manager,4.0,"Jul 29, 2022",Former employee,very friendly and supportive at work,No possibility of growth career wise
Cashier,3.0,"Mar 25, 2015","Former employee, more than 1 year","easy to get in, no really hard work","low pay, repetitive work all along"
Anonymous employee,3.0,"Jul 7, 2016",Former employee,There is so much career growth,The employee benefits could do with some improvements
Anonymous employee,2.0,"Nov 9, 2016",Former employee,"Opportunity to learn 
Good internal systems 
Great culture 
Friendly employees 
Job security","Remuneration packages
Crazy Working Hours 
Benefit Packages could be better"
It officer,3.0,"May 28, 2019","Former employee, more than 3 years",Fast paced technological environment . You get a lot of experience.,Lowest salaries in the industry.
Relationship banker,2.0,"Sep 18, 2019","Former employee, more than 5 years",Good place to gain experience.,They pay too little to sustain a grown up with a family. you have to borrow to survive.
Project coordinator,5.0,"Mar 18, 2021","Current employee, more than 5 years",A very good place to work with world-class experience,"none at the moment, the place is very good."
Actuarial,5.0,"Apr 12, 2021",Former employee,"Flexibility, lifelong learning, ability to learn","I was just out of school and found the working environment rigorous, although now I'm ok."
Program intern,4.0,"Sep 7, 2022",Former employee,I worked with a support team that provided resources and mentorship to ensure a smooth transition into my role.,Improve on work life balance
Anonymous employee,2.0,"Oct 9, 2016",Former employee,Learning from the best and making contacts. You also get to meet new people on a daily basis,Hectic especially on weekends and end months
Relationship officer,4.0,"Jun 1, 2018","Former employee, more than 1 year",Recruits graduates with no experience as opposed to most companies that need work experience,Staff wages were very low. Improve this.
It support,4.0,"Aug 27, 2021","Former employee, more than 8 years",good loans and personal development,overworked and underpaid employees with few benefits
Relationship officer,5.0,"Nov 12, 2021",Current employee,Scholarship and collective social responsibility,There are not many to note about
Relationship officer,3.0,"May 3, 2022",Former employee,There are many opportunities for horizontal movement,Hard to grow vertically. It may take such a long time
Anonymous employee,3.0,"Jun 8, 2022",Former employee,It is a very good training ground. You learn as much as you want at Equity Bank,Very ambitious targets set and fro everyone
Senior data engineer,4.0,"Oct 18, 2022","Former employee, more than 1 year","Promising, data driven, great leadership","To keep the company vision and mission alive, one my need to commit extra works hours"
Operations associate,3.0,"Oct 19, 2022","Former employee, more than 3 years",A great place to get experience for beginners,Too much workload with no time to rest
It support,3.0,"Jul 24, 2014","Former employee, more than 3 years",Cheap Loans were available for staff working there,Poor work environment and unfriendly management
Anonymous employee,3.0,"Dec 30, 2014",Current employee,get a lot of experience especially new innovations and products,salaries not commensurate with the workload
Anonymous employee,4.0,"Jan 23, 2017","Current employee, more than 1 year",Working in a highly dynamic environment helped me gain experiece fast.,Minimal career growth during my duration of employment
Financial analyst,4.0,"May 16, 2019","Former employee, less than 1 year",Big enough to accommodate wide array of skills,"too compartmentalized,and hard to reach senior management"
Customer service representative,3.0,"Jul 31, 2019","Former employee, more than 1 year",Opportunities available for young inexperienced graduates,"Pay is below industry scale
Management out of touch with real issues
Unrealistic targets"
Teller,3.0,"Sep 26, 2019","Former employee, more than 1 year",Accessible managers at least in the branch I was working at,Low pay compared to other banks
Customer relationship officer,5.0,"Jan 22, 2020","Former employee, more than 3 years",The environment is comfortable and friendly,Strict bosses who put you under alot of pressure and they pay so little
Accounts assistant,4.0,"Aug 13, 2020",Current employee,Have gained good experience of how to handle and interact with customers,Little care for the employees
Sro,4.0,"Nov 16, 2021","Former employee, more than 10 years","You learn alot
Quick growth if dedicated",High pressure environment and low work life balance
Relationship officer,4.0,"Nov 26, 2021","Former employee, more than 1 year",you learn a lot and are exposed to many different scenarios in business,long working hours and low pay
Intern,5.0,"Apr 28, 2022","Current employee, less than 1 year",Connected me from high school to college.,It was too much work for a young guy like me
Assistant manager,4.0,"Aug 31, 2022","Former employee, more than 5 years","Great Learning and Development Programme
Great rates on loans and mortgages
Growth progressive work
Great strategic approach",Bureaucracy leading to slow decision making
Senior accountant,3.0,"Oct 14, 2022","Current employee, more than 8 years",Gain quality skills Job security,"Poor work life balance Salary increments, promotions, bonus are not guaranteed Poor staff benefits"
Customer relations,4.0,"Apr 5, 2018","Former employee, more than 3 years",Equity bank is a wonderful employer,Unclear career growth hence one cannot postulate their career growth
Account manager,4.0,"Mar 28, 2019","Former employee, more than 1 year",Great team. It was an awesome work experience.,Not enough pay. The salary could have been better.
Anonymous employee,2.0,"Sep 26, 2019","Current employee, more than 5 years",Best for interacting with people from all backgrounds,Stretched working hours because of large customer base
Operations associate,3.0,"Aug 31, 2021",Former employee,Great experience for a stater.,Salary is very low against others in the same market
Debt collector,5.0,"Apr 1, 2022",Current employee,Efficient and effective in meeting targets and deadlines,Family happens to be a thing that hinders .
Anonymous employee,2.0,"Jan 15, 2016","Current employee, more than 3 years",Rapidly expanding company with more room for career  growth,Overworked employees with poor remuneration and very little benefits
Anonymous employee,4.0,"Nov 8, 2017",Former employee,Great working experience. Friendly environment. Bonuses at the end of the year.,Work till late in the night.
Assistant manager,4.0,"Jan 3, 2019","Former employee, more than 1 year","Good Experience, very professional and steady growth trajectory",No cons working with Equity Bank.
Relationship officer,5.0,"Nov 16, 2019","Current employee, more than 5 years",The rapidly growing bank in Kenya,Long queues which sometimes make serving hectic
Business analyst,3.0,"Sep 10, 2020","Current employee, more than 1 year",the top management enjoys more benefit than the junior,customers are everything in the company
Senior relationship officer,1.0,"Jan 11, 2021","Former employee, more than 5 years",Organization recognizes the plight of the poor bright students and pays school fees for them.,"Tribalism
Incompetent managers running branches under dictatorial terms
Long uncompensated working hours
Lowest pay compared to peer financial institutions
No working morale. Always on burnout."
Relationship officer,4.0,"Jul 4, 2021","Current employee, less than 1 year",Good exposure for young minds,Heavy work load for workers with little room for salary increment
It project manager,4.0,"Sep 13, 2021","Current employee, more than 3 years",Work from home policy in effect,Enormous pressure due to high delivery demand
Payments supervisor,5.0,"May 21, 2022","Current employee, more than 10 years",Soft brand and good collegues,Long working hours with no extra pay
Anonymous employee,3.0,"Nov 19, 2015",Current employee,The bank encourages employee diversity,"Being a big organization, the process of implementation take longer than small companies."
Anonymous employee,2.0,"Jan 6, 2016",Current employee,There's freedom to learn,"Poor pay, rigid management"
Manager,4.0,"Jun 22, 2016","Former employee, more than 1 year","Innovative Environment
Growing industry
Interactive client base",Need to put in long working hours
Accountant,2.0,"Oct 20, 2016",Former employee,Good place to learn especially for new graduates,Too much work with n good pay
Anonymous employee,3.0,"Nov 25, 2018",Former employee,Its permanent employment and it has cheaper staff loans,Too little growth in that position
Relationship officer,2.0,"Jan 8, 2019","Former employee, more than 3 years",annual bonus when its there,"poor pay compared to workload
long working hours no overtime
classical management styles, outdated beliefs"
Anonymous employee,2.0,"Jan 17, 2021",Former employee,Great place ti gain experience,"Overworked and Underpaid
Employer doesn't appreciate staff"
Relationship officer,3.0,"Mar 3, 2021","Former employee, more than 10 years","Lots of experience, great interactions with large network.","Poor pay, and poor working conditions  from hr"
Internship,4.0,"Apr 6, 2021",Former employee,"Great place to work
Get to learn a lot about the work they do",Project Based so no job security
Finance analyst,3.0,"May 4, 2021","Former employee, more than 1 year",Great team members and employees,Lack of upward mobility and opportunities for growth.
Relationship manager,3.0,"May 14, 2021","Former employee, more than 5 years",great chances for career growth,Low salaries as compared to other industry players
Programme analyst,3.0,"Jun 30, 2021",Current employee,good learning and professional experience,not recognize your efforts and much work
Anonymous employee,2.0,"Aug 30, 2021","Current employee, more than 1 year","Constantly improve their systems, room for occassional growth",staff lack enthusiasm to close out on stuff and their pay could be better.
Bank teller,3.0,"Dec 19, 2021",Former employee,"While working at Equity, one gathered Speed which prepared one for extremous future Jobs

Experience

Exposure

Remuneration

Risk","Fatigue
A lot of work
Stress
Pressure
Very early mornings"
Cyber security analyst,5.0,"Jan 26, 2022","Former employee, more than 1 year",Good working team that will guide you,Long hours of work although compensated well
Anonymous employee,3.0,"Jan 28, 2022",Former employee,It's a good place to start a banking career.,Most of the times there's unfair Employeee remuneration
It security engineer,5.0,"Feb 16, 2022",Current employee,- fast paced and growing bank,- the dependency on group makes it hard to apply yourself
Ecommerce manager,3.0,"Mar 25, 2022","Current employee, more than 8 years",Great learning environment. You'll learn a lot here.,Low pay for huge work load
Monitoring analyst,4.0,"May 18, 2022",Former employee,"Very good
Very good environment for 
learning and 
Teamwork
Career growth","Not really,
 its a preatty 
cool workplace
Net pay maybe
but very okay"
Anonymous employee,3.0,"May 26, 2022",Current employee,Work from home set-up and some autonomy,Negotiate your salary well before you accept the offer. Reviews are not common
Senior credit analyst,5.0,"Jul 6, 2022",Current employee,Perfect employee relations. Kudos Equity,None so far. Enjoying everything.
Payables accountant,2.0,"Oct 24, 2022","Former employee, more than 3 years","- affordable loans, though better employee rates exist in the market","- toxic work environment, poor pay"
Anonymous employee,4.0,"Nov 21, 2022",Former employee,Lots to learn. Good volume of business.,Some politics always there which is not uncommon in large companies
User experience designer,3.0,"May 11, 2017","Former employee, less than 1 year",Great innovative workplace and workmates are really friendly,Overall company culture could improve
Agency banking manager,3.0,"Sep 13, 2019","Former employee, more than 3 years",Unit of Purpose. Team work among staff is super,Staff benefits not much considered
Middle level management,3.0,"Jan 17, 2021",Former employee,Great experience due to the size of the bank,Too bureaucratic and can get quite political
Accountant,2.0,"Jan 22, 2021",Former employee,Good place to start your career,The Organization has Poor/toxic culture
Anonymous employee,4.0,"Jan 25, 2021",Current employee,There's a lot of room for learning.,Pay could be better given the size of the company
Credit officer,4.0,"Feb 11, 2021",Current employee,A good place to kick start your career in banking,Contract renewals always ..hardly confirmed
Manual tester,5.0,"Feb 24, 2021","Former employee, more than 5 years",best place to work in kenya,a lot of work with little pay
Manager,3.0,"Apr 20, 2021","Former employee, more than 5 years",Good culture and good place to start your careers,"Non competitive packages 
Tribalism 
Benefits not good"
Relationships officer,5.0,"Jun 1, 2021","Current employee, more than 1 year",Best job i have had.,Didn't really have a hard time there.
Relationship officer,3.0,"Oct 12, 2021",Former employee,"Good Medical insurance, pay on time","Poor pay, overworking, late hours"
Officer,5.0,"Dec 9, 2021","Current employee, more than 8 years",Very conducive environment to work in.,A lot of work but enjoy what you do
Supervisor,5.0,"Dec 16, 2021","Former employee, more than 8 years","Listening, Caring to its staffs",Transfers sometimes are not that convenient.
Relationship officer,3.0,"Feb 18, 2022","Former employee, more than 3 years",You can grow up the ladder,Huge workload to junior employees
Senior project manager,4.0,"Feb 26, 2022","Current employee, more than 5 years",result oriented and dynamic employer,"too much pressure, slow career progression"
Manager,5.0,"Apr 22, 2022","Current employee, more than 10 years",Good career prospects and strong community impact,Work life balance can be improved
Relationship officer,2.0,"May 10, 2022","Current employee, more than 5 years",None but can improve for better,"Less motivation
Poor working environment
Less pay"
Anonymous employee,4.0,"Jun 4, 2022",Current employee,Good stable learning curve. Stable environment,Pressure can be a lot depending on department
Senior android engineer,5.0,"Jul 7, 2022",Current employee,"The company is doing great things
Access to learning resources
Team work
Team building",The company is doing great things
Associate director - it,3.0,"Sep 24, 2022","Current employee, more than 10 years","Exciting problems to solve

Ambitious organization

Pays relatively well","Lots of politics

Unmotivated staff

Lack of matured governance"
Retail manager,4.0,"Oct 13, 2022",Current employee,A champion regarding financial inclusion in Africa,Could make a better use of the talents inside the company
