Job Title,Job Rating,Time,Job Status,Pros,Cons,Company_Name
Software Test Automation Engineer,4.0,2024-10-04,Former employee,Good place to work and start career,Doesn't pay as top companies,IBM
Devsecops,5.0,2024-10-05,"Current employee, more than 1 year","Work life Balance, good facilities, cool management","Nothing, Slow new hiring process,",IBM
Digital Sales Accelerator,5.0,2024-09-25,"Current employee, more than 1 year",Education Salary Quality of work Flexibility Good salary,High pressure environment where your numbers speaks louder than your words and actions.,IBM
Applicationconsultant,5.0,2024-09-24,"Current employee, more than 1 year",Good Team Great Projects Lots of Employee Engagement programs,Yearly Salary Increment is not good Return to Office mandatory,IBM
Senior Assoicate,2.0,2024-10-01,"Former employee, more than 1 year","good start for learner, as work will be new",work pressure to work for 15 hours,IBM
Senior Automation Test Engineer,5.0,2024-09-12,Former employee,Good place to work .,Everything depends on Feedback. Reporting manager may not know how we work in the project. They assess us based on the feedback,IBM
Saas Support Engineer,5.0,2024-09-28,Current employee,"Work Culture, work Life Balance","Nothing , as of now I don't feel any cons",IBM
Technical Support Engineer Ii,4.0,2024-10-03,"Current employee, more than 3 years",Good Management and support from the team,All is well no cons,IBM
Treasury Operator,5.0,2024-09-30,Current employee,"international company, multicultural, flexible working hours, friendly environment",I do not see any.,IBM
Cloud Application Architect,3.0,2024-07-30,"Current employee, more than 3 years","Learning, Training. Work Life Balance",Less Opportunity offshore and onsite despite of issued visa. Nonaligned project roles.,IBM
Process Innovation Manager,5.0,2024-10-02,"Current employee, more than 3 years",Learn what you want here,Don't get dedicated desk to work,IBM
Swe 1,5.0,2024-10-03,"Current employee, less than 1 year",Great Self learning and development opportunities,"Slow, bored, competition within team",IBM
Account Technical Lead,3.0,2024-10-01,Former employee,Good Company to work and Good scope to learn,None to complain about thecomapny,IBM
Arquitecto De Soluciones Tic,4.0,2024-09-09,Current employee,"Big company  Easy to do Internal movements, changing from position to position","Not very agile. In several aspects, there are a lot of legacy products and technologies",IBM
Senior Industry Consultant,5.0,2024-09-22,Current employee,Great Work environment. Graet Learning opportunities,Nothing as such identified till now,IBM
Performance Testing,4.0,2024-10-02,"Current employee, more than 3 years",Good working culture. work life balance,very less increment for experienced.,IBM
Assistant Systems Engineer,5.0,2024-09-27,"Current employee, less than 1 year","Hybrid, Work Life Balance, Learning opportunity",No cons faced till date,IBM
Business Sales And Delivery Executive,1.0,2024-11-02,"Current employee, more than 10 years",Wide areas of opportunities in other domains,"Technology company, but lacks in development of an Individual , Do not recommend joining here",IBM
Sr Software Engineer,4.0,2024-09-29,Current employee,best company to learn and grow,Hike will depend on project.almost no hikes,IBM
Artificial Intelligence Intern,4.0,2024-09-21,"Former employee, less than 1 year",Help from Seniors and flexible work timings,Work life balance is sometimes compromised,IBM
Sernior Consultant,3.0,2024-09-29,"Current employee, more than 3 years",Good working environment Great exposure,Low salaries Less challenging projects,IBM
Junior Ios Developer,5.0,2024-09-26,Former employee, colleagues are really nice and helpful, low possibility of role promotion,IBM
Graduate Engineer Trainee,5.0,2024-09-30,"Current employee, less than 1 year",good company excellent leaders Wonderful team,"Nothing as such, best company",IBM
Siam Managing Consultant Digital Transformation,3.0,2024-09-30,"Current employee, more than 3 years",learning opportunities flexibility work life balance,variable pay leadership vision market reach,IBM
Quantum Software Researcher,5.0,2024-09-11,"Current employee, more than 1 year", High salary  Great hours  Cutting edge technology," There are no cons, I am really enjoying my job.",IBM
General Ledger Analyst,3.0,2024-09-24,"Former employee, more than 10 years",Non toxic work environment Diverse,Low salary No career growth,IBM
Advisory Applications Architect,5.0,2024-07-17,"Current employee, less than 1 year",1. Work Life balance 2. Work Culture 3. Learning,"1. Fixed workplace/office in same city. Should be flexible to report to any office of any specific city. E.g. If your work location is EGL of bangalore city, you will not be able to work from BCIT. Temp approval is provided only for 7 days.",IBM
Package Handler,1.0,2024-10-30,Current employee,No pros for IBM worst company to join,management sitting in IBM from more than 15 years treat employees like their servant,IBM
Oracle Plsql Developer,5.0,2024-09-29,Current employee,Very Good company to work,I don't find any cons,IBM
Head Of Department,5.0,2024-09-17,Current employee,Good one to work for this company,There are multiple trainings to be done,IBM
Sales Management Support Specialist,4.0,2024-07-31,"Former employee, more than 10 years",IBM is a good organization to work for. The best part is the flexibility and the excellent people one gets to work with.,Can do better in terms of internal transformation i.e. be more modern and efficient rather than a slow moving giant.,IBM
Payroll Practitioner Ii,5.0,2024-08-21,"Former employee, more than 3 years","Maintaining good collaboration with colleagues, without any powertripping managers. Paid overtime.",No worklife balance. Couldn't maximise your VL.,IBM
It Service Analyst,2.0,2024-09-23,"Current employee, less than 1 year",All Corp Benefits are extended,There is no increament and no bonus,IBM
Senior Staff Software Developer (Band 7B),4.0,2024-09-28,Current employee,Work culture is good and WFM,Salary hike is very less,IBM
Senior Hr Professional,4.0,2024-09-09,"Former employee, less than 1 year",well structured processes and many resources,bureaucratic and slow decision making can lead to frustrations and excessive time to complete tasks,IBM
Oracle Database Administrator,5.0,2024-09-20,Former employee,"So many benefits, good work culture.",Not that much exposure to new technology for freshers.,IBM
Communications Leader,4.0,2024-09-20,"Former employee, more than 10 years","Flexibility, medical insurance, exposure, skill development",No growth. Several restructuring took place.,IBM
Dara Analyst,3.0,2024-08-27,Current employee,101.	What is social engineering? How common is it? 102.	How would you secure an office environment? What about a data center?,"•	What is AWS KMS, and how do you use it to manage encryption keys?",IBM
Senior Test Architect,4.0,2024-09-02,Current employee,Good scope of work and good salary for the contribution.,Politics in some area's . Commuting challenges as company doesn't provide any cabs or busses.,IBM
Associate Technology Specialist,4.0,2024-09-12,"Current employee, more than 1 year","The working environment, colleagues , work life balance.","poor salary, mis management, very little scope to grow.",IBM
Global Project Office Associate,4.0,2024-09-09,"Former employee, more than 8 years",Still getting a good worklife balance,"Stiff atmosphere, top management completely cut off from the workforce despite many corporate surveys",IBM
It Advisor,4.0,2024-09-22,"Former employee, more than 8 years",The working atmosphere is great,"Little bonus, Wage increases have been minimal.",IBM
Business Architect,4.0,2024-09-20,"Current employee, more than 3 years",Training program is very good,"Company’s development is not so well, especially in china.",IBM
Buissness Develepment Associate,5.0,2024-09-05,Current employee,good place to learn about technologies,"it's not good for long term, gain knowledge and switch",IBM
Sap Bi/Bw Consultant,5.0,2024-09-24,Current employee,the company is perfect here,there are no cons here,IBM
Software Engineer (Data),4.0,2024-09-22,"Current employee, more than 1 year",Lot of Learning Opportunities Flexible Work Environment,Low Pay Less career growth,IBM
Workday Functional Consultant,4.0,2024-07-31,"Current employee, more than 1 year","IBM is a great place to work, especially for those who value professional growth and a supportive team environment The company offers a positive workplace culture and a strong set of benefits","there are areas that could be improved, such as interdepartmental communication and decisionmaking efficiency.",IBM
Ibm Project Office Manager,4.0,2024-09-19,"Current employee, more than 10 years","Flexible working hours, Matured organization, WFH","Less Paid, Little Hike, Hierarchy is complex",IBM
Desenvolvedor Júnior,3.0,2024-09-16,"Former employee, less than 1 year","Good salary and benefits, nice team, remote job","stressful environment, a lot of not planned extra hours",IBM
Senior Sap Pi Consultant,1.0,2024-09-17,"Former employee, less than 1 year",Good policy for employee and management follow it,"No proper project allocation process, and majority focus on AI",IBM
Biz Development,4.0,2024-09-07,"Former employee, more than 5 years",Good environment for sales person. Company offers sales learning program.,Very tough if not achieve quota.,IBM
Network Support Engineer,3.0,2024-08-30,"Current employee, more than 1 year","Good coworkers, multisport card, ability to learn","High workload, low salary, working hours, no benefits apart from additional medical coverage and a cofunded multisport card",IBM
Maximo Administrator,3.0,2024-07-11,"Former employee, more than 1 year",Learning is unlimited and great company to grow,Depending on location the company may require or impose additional requirements to be done/ performed by employees such as RTO frequency,IBM
Account Payable,3.0,2024-09-19,Current employee,Very nice place to work. And learn,Work life is not good,IBM
Senior Consaultant,5.0,2024-08-23,"Former employee, more than 1 year","Manager and team works for good work atmosphere, keeping worklife balance",Not that I could list here.,IBM
Software Engineer - Test Automation,4.0,2024-09-04,"Current employee, less than 1 year",Good work life balance Good learning  Salary is good for entry level Work culture is good,No bonus No work from anywhere policy,IBM
Business Process Services,4.0,2024-09-01,"Current employee, more than 10 years",Interesting work with great flexibility,Can sometimes be long hours and working public holidays,IBM
Senior Application Developer Team Lead,2.0,2024-07-15,Current employee,work from home policy is good for working mothers who has kids or elderly people to take care.,"As per my experience, IBM has low quality of project, no new technology is used by team. they fear of new learning and they have insecurities from new bee who has good knowledge of niche skills.",IBM
Workforce Staffing Specialist,4.0,2024-07-17,"Current employee, more than 5 years", Good work environment  Great colleagues, Salaries do not keep up with Market average  Chances of promotions are minimum  Haphazard decision making from different management on same issue  Lack of communication in processes changes,IBM
Sr Development Manager,4.0,2024-04-09,"Current employee, more than 10 years", wide range of interesting projects and opportunities if you actively look for it  lots of great coworkers arround the world and locally  decent working equipment," sometimes unwanted opportunities aka required internal job mobility  outdated office equipment  strong focus on expenses, e.g. very little travel opportunities  declining work force in ""high cost countries"" focus for hiring in India",IBM
Global Srvice Delivery Manager,2.0,2024-09-20,"Current employee, less than 1 year",People were good except manager,Manager are really bad and rude,IBM
Datascientist,3.0,2024-09-11,Current employee,Work life balance New learning free course access,Low hike Stagnant growth Project short term durations,IBM
Full Stack Applications Developer,5.0,2024-09-06,"Current employee, more than 3 years","Nice culture , good wfh policies",sometimes you can end up in bad projects,IBM
Business Systems Administrator,3.0,2024-09-12,"Former employee, less than 1 year",Work life balance Good environment,Got band promoted but without salary increase,IBM
Jde Cnc Consultant,5.0,2024-08-20,"Current employee, more than 5 years",1. Very comfortable environment. 2. Best place to learn and friendly people.,"1. Knowledge sharing is bit difficult, as the senior employees attend very rare to office.",IBM
Technical Associate,5.0,2024-09-03,Former employee, flexible hours  good environment to work  helpful managers  women friendly, less to minimum hike,IBM
Business Automation Specialist,4.0,2024-09-02,"Former employee, more than 5 years","Training, innovation, internal team support","Decision making slow, multiple tiers process to get things completed.",IBM
Ibm-Associate Systems Engineer,5.0,2024-08-30,"Current employee, more than 3 years","Very good company , work life balance and good hikes.","no cons, as of now i have seen it is good",IBM
Service Manger,1.0,2024-10-25,"Former employee, more than 10 years",Was great back in the 90s,"Contestant Resource actions, cutting the cloth impossible Targets",IBM
Sap Pi/Po  Consultant,5.0,2024-09-03,Current employee,Good working environment with flexible work hours,"High performance expected, management need to be improved",IBM
"Shift Lead, Server Build Technician",4.0,2023-10-18,"Current employee, more than 5 years","Embracing the role of Shift Lead allows you to grow as a leader and guide your team to success. This job is like a daily puzzlesolving adventure. You get to unravel complex serverrelated issues, making each day unique and interesting. By working closely with your team, you cultivate strong bonds and refine your communication and teamwork skills.","Juggling multiple tasks and meeting tight deadlines can sometimes be challenging, especially during peak work periods. Servers are the heartbeat of many operations, and when they falter, stress levels can rise. Staying cool under pressure is crucial in this role. While being a leader is rewarding, it also means taking on a higher level of responsibility, including the performance of your team and the success of projects.",IBM
Sr. Technical Advisor,5.0,2024-08-19,Current employee,Great work life balance and flexible office hours,"Micromanagement and can not go beyond your people manager, because people manger is having more power in IBM",IBM
Mes Developer I,4.0,2024-09-10,Current employee,Good Work Culture Employee friendly policy,The salary hike is not so good,IBM
Senior Test Automation Engineer,4.0,2024-09-02,"Current employee, more than 5 years","Work Life Balane, Flexibility Good Management","No proper hike, No Retain if u want to leave, Worst Management",IBM
Revenue Analyst,3.0,2024-09-18,Former employee,Good people culture and benefits,Management politcs and little opportunity,IBM
Dgm - Corporate Services,3.0,2024-09-18,Former employee,Industry Expert on is field,Sometimes slow at implementing change,IBM
Goods Flow Co-Worker,5.0,2024-09-03,"Current employee, more than 1 year",Very good culture and environment in our company,But packages very bad only provided 4.5 lpa,IBM
Solutions Designer,4.0,2024-08-14,"Former employee, more than 3 years","Good work life balance, however low bonus and hikes even after good performance and client appreciation. Experiences may vary with teams",Not so many opportunities to grow and gain new skills.,IBM
Sql Intern,4.0,2024-08-20,"Former employee, less than 1 year",People were nice and the job was not too difficult.,"Low salary and not much room to negotiate, especially if you're in the beginning of your career.",IBM
Csm/Project Manager,1.0,2024-10-28,"Former employee, more than 1 year",I don't know really not a lot,Bad work culture in general,IBM
Business Lead,5.0,2024-08-30,"Current employee, more than 8 years",Provide free suex and blowjobsss.,Russians are too expensive but give bsdm,IBM
Senior Risk And Compliance Analyst,1.0,2024-08-07,"Former employee, less than 1 year",Flexible  Shift timings On time salary,"With all respect to the legacy company IBM, I am writing this only for a particular project that i was involved in Synovus alert team .  Worst Management They will shout,scold and blackmail you in team meeting No work life balance  They will treat you like slaves No respect  If you lick you can grow. 24/7 work,No weekends,Long working hours, Sleepless nights.",IBM
Bid Specialist,3.0,2024-08-28,Former employee,"Good team back then, but only in Budapest","Low salaries, poor management and lack of organization",IBM
Sap Senior Package Consultant,4.0,2024-09-01,"Current employee, more than 1 year",Better WorkLife Balance. Employee centric company. Colleagues are very supportive Projects are also great.,Slow Growth rate. Learning is also slow,IBM
Junior Rpa Developer,4.0,2024-09-10,Current employee,Good work culture Helping Environment,Low salary Changing domain is tough,IBM
Payroll Analyst,3.0,2024-09-13,Former employee,"Good team membera, nice office","Low Pay, slow career growth",IBM
Senior Global Bid Manager,4.0,2024-05-28,"Former employee, more than 10 years","Flexibility home office possibility, more or less stable workplace, talented people, possibility to grow, possibility for several trainings.","Leadership problems, communication is not transparent, the surface is shiny but the core does not look so nice, no bonus, rare salary raise possibility.",IBM
Senior Payroll Team Leader,4.0,2024-08-15,Current employee,Management is very supportive All the training that you need is available Provide and pay for professional certification,It took a long time to be promoted to the next level,IBM
Senior Sofware Developer,4.0,2024-09-10,"Current employee, more than 10 years",Very good work life balance,Yearly hike is very less,IBM
Kyc Analyst,4.0,2024-09-06,Current employee,Good working culture and benefits,Few projects available sometimes it leads to unemployment,IBM
Fullstack Engineer,3.0,2024-09-06,Former employee,Good collaborative coworkers Occasionally interesting projects,Pay is significantly lower than what you could get elsewhere,IBM
It Service Desk Specialist,4.0,2024-09-02,"Former employee, more than 8 years",Employee benefits Career growth Learning opportunities,Need more leaders than bossy type in higher management.,IBM
Application Support Analyst,4.0,2024-09-12,Current employee,Work life balance Good HRS,Less number of projects Less Hike,IBM
Erp Technical Consultant,4.0,2024-09-09,Former employee,Work culture is very good,Not much project. Most employee on bench.,IBM
Sr. Practitioner,3.0,2024-08-26,"Current employee, less than 1 year","Good environment for working, good management","Less hikes, no night shift allowance for employees in night shift",IBM
"Senior Buyer, Procurement",4.0,2024-09-04,"Current employee, more than 8 years",Work life balance Nice culture  Decant pay,Minimal increment  Depends on luck to promote,IBM
Centralized Technical Support,4.0,2024-04-19,"Former employee, more than 3 years",The team is made of knowledgeable people spanning many interests and backgrounds. You are provided with full equipment hardware/software to perform your tasks.,"Close to no team meetings/space for feedback 5 team meetings and 3 ""1 on 1""s across 3 years, Night shift was often left out of activities or proposals.",IBM
Bi Data Engineer,3.0,2024-08-26,"Current employee, more than 3 years",work Life balance is good in IBM.,mostly support projects. favourism is there in IBM. Its difficult to get projects,IBM
Teachnical Lead,4.0,2024-09-04,Former employee, Good Environment to work.  Women Friendly., Little laid back attitude,IBM
Senior System Associate,3.0,2024-08-31,Current employee,Friendly Environment and work culture is good,"No big salaries ,need to improve on pay",IBM
Techical Support Engineer,4.0,2024-08-26,"Current employee, more than 1 year",The work culture in IBM is really good.,Night shifts if its a 247 project,IBM
Network Support Specialist,4.0,2024-08-20,"Former employee, more than 1 year",Great place to explore technology and upskill,Don't be in the same project for more than three years.,IBM
System Developer,4.0,2024-08-25,"Current employee, more than 8 years",Work life balance is good,Salary is not up to the mark,IBM
Senior Aem Developer,4.0,2024-08-29,Current employee,Work life balance  Work from home,Not much project with Adobe practice,IBM
Sr. Qa Engineer,3.0,2024-08-24,Current employee,Good if you get decent project with supportive management,there are chances that the project's management is toxic,IBM
Cpu Verification Engineer,5.0,2024-07-24,"Current employee, less than 1 year",Work life balance is good Pay is also good Management cares for their employees,"Perks are not that much, but it's fine No stocks provided at the time of joining",IBM
Team Leam,4.0,2024-06-02,"Current employee, more than 3 years","1. Good no. of Salesforce projects,  2. good quality of work and if you are lucky you will get a chance to work with some expert CTAs.  3. Good worklife balance, good policy for Working from home.","1. No HR,  2. almost everything is in the manager's hands. If he doesn't have any proper visibility of your work, it will be slightly difficult to grow. 3. No overtime.",IBM
Quality Annalist,5.0,2024-08-28,"Current employee, more than 3 years",Best work life balance. Amazing Work culture,"Less learning/less skill development,Low salary",IBM
Dual Student Marketing,4.0,2024-08-20,"Former employee, more than 3 years","trainings, personal development evaluations, community",limited chances of getting into sustainability department,IBM
Build Lab Technician,5.0,2024-07-23,"Current employee, more than 3 years","+ Excellent benefits health, TuPase, discounts, certifications, among others + Flexibility time, modality + Reputation"," Hard to grow due to country size  Not fully a con, but it takes time to grow",IBM
Qa Test Specialist,4.0,2024-08-28,Current employee,Healthy work life balance Suitable office hours,Lay off in last quarter,IBM
Entry Level Associate Consultant,5.0,2024-08-07,"Former employee, more than 3 years","Great interviewers and smooth process, focusing on your past experience and your understanding about the package",the time was a bit long,IBM
Technocal Specialist,4.0,2024-08-27,Current employee,They have best training class for sales,not yet to see any cons,IBM
Business Operations Professional,4.0,2024-08-07,"Current employee, more than 10 years",It's Hybrid working option is helpful to manage work life balance.,Not sure if the Salary is to the market standards,IBM
Applications Developer(Full Stack),4.0,2024-05-20,"Current employee, more than 1 year"," meet your expectation  huge learning, certifications, access of different learning platforms  pay scale is good enough  good to have in product based project work  new technology stack work", management it poor some where  you didn't get new technology stack work until you request  risk of layoff as because of cross cutting  could not get enough satisfied projects in my area for consultancy based work,IBM
Full Stack Developer - Node/Angular/React/Graphql,4.0,2024-08-26,"Current employee, more than 1 year",Good work life balance for employees,Opportunities might not come according to your interest,IBM
Delivery Operations Specialist,3.0,2024-08-31,Former employee,"process driven, fast paced environment",political environment and challenging place,IBM
Sr Associate Consultant,5.0,2024-08-30,"Former employee, more than 3 years",It's a very good company,Nothing bad about this company,IBM
Senior Aix Administrator,4.0,2024-04-09,Former employee,"Working as an AIX administrator at IBM offers exposure to cuttingedge technologies and provides ample opportunities for professional growth within a globally renowned organization. Additionally, the role offers the chance to work with diverse clients and projects, honing problemsolving skills and gaining valuable experience in managing complex systems.","Some potential drawbacks of working at IBM include a large corporate structure that may lead to bureaucratic processes and slower decisionmaking. Additionally, there might be limited flexibility in certain roles due to standardized procedures and protocols.",IBM
React Software Developer,3.0,2024-08-19,"Current employee, more than 3 years",Not a pressured environment. Can work at your own pace no questions asked,Lower pay compared to competitors,IBM
Oracle Apps Technical Lead,5.0,2024-08-28,Current employee,Work life balance and growth oppurtunities,Not enough cloud projects here,IBM
Phd Student Researcher,4.0,2024-08-12,Current employee,good learning environment and cuttingedge research,not recruiting actively and not a lot of growing opportunities,IBM
Chief Technical Officer (Cto),5.0,2024-08-26,Current employee,The company is very good,I like the working environment here,IBM
Payroll/Accounting Clerk,3.0,2024-09-03,"Former employee, more than 1 year",Great team Supportive team mates,Management are worse Low pay,IBM
Qality Analyst,2.0,2024-07-18,"Current employee, more than 3 years",NA nothing to be added here,Worst to get promotion/Salary hike If PMR is > 1  No sense to do hardwork if having high PMR you wont be recognized even if you get moon to earth,IBM
Deputy Manager(Financial Analyst),3.0,2024-08-12,"Former employee, more than 10 years",Higher IJP opportunities Good work environment Scrum Standup,Low salary Less promotion Leads take over process ideas,IBM
Sr Staff Engineer,5.0,2024-08-04,"Current employee, more than 1 year","Good team, flexible work hours","Routine work, as its the same work you do everyday which might become boring after sometime",IBM
Associate Technical Operator,5.0,2024-08-19,"Former employee, more than 1 year","Good company,  Good managers,  Great team work","Rotational shifts, too many exams for freshers.",IBM
Sr Practitioner,4.0,2024-08-23,"Current employee, more than 1 year","good environment, great learning experience.","working on client location, BPCL",IBM
Hr Services,4.0,2024-07-11,"Former employee, more than 3 years",Better than 80% of MNCs Work life balance 5 days working  Good leaves police,Slow growth Less yearly increment for low level employee. Conversation from contract to permanent is limited,IBM
P2P Analyst,3.0,2024-08-19,"Current employee, more than 3 years",Cafeteria Work from home More opportunities to learn new things  Best policies,Work pressure Cab facility  Worst management,IBM
Consultant (Pentester),5.0,2024-08-21,Current employee,"Great manager, lots of support",Bonuses could be a bit better,IBM
It Services Manager,4.0,2024-08-15,"Former employee, more than 10 years",Full fledged process oriented company .,Too much competition between region office to get business,IBM
Database Engineer,3.0,2024-08-18,"Current employee, more than 1 year",Work life balance. Good colleagues,No real progression. Not challenging environment for some,IBM
Service Delivery Associate,4.0,2024-06-20,"Former employee, more than 3 years",Good work culture  Managers are well trained and gives clear picture always Salary structure is good and simple,"Manager centric If anything goes wrong with manager then you have to switch , not much hr involved internally",IBM
Pgm Manager,3.0,2024-08-16,Former employee,high exposure to process. Nice working environment.,Salary is less compare to the market standard.,IBM
Client Availability Leader,3.0,2024-08-19,"Former employee, more than 1 year","Pretty easy work, decent benefits, good coworkers",Lots of layoffs year over year,IBM
Software Innovator,4.0,2024-08-21,Former employee,"Chill teams, good benefits, decent pay",Work can get quite boring,IBM
Country Lead,5.0,2024-08-21,"Current employee, less than 1 year",Amazing people  Innovative environment Fun,Relative low salary or perks,IBM
Electrical/Computer Engineering,4.0,2024-08-10,"Current employee, less than 1 year",Because good company for computer engineering,None downside but some are,IBM
Benefits Sme,4.0,2024-08-08,"Current employee, more than 3 years",Good environment and career growth. A company that you would recommend to a friend.,Hybrid setup. Manual processes. Compensation,IBM
Accounts Receivable Analyst,1.0,2024-09-29,"Current employee, more than 1 year",Good to add on brand name to ur resume,"Poor management, micro management, lack of carrier growth",IBM
Personal Executive Assistant,5.0,2024-08-06,"Former employee, more than 1 year",Great work environment in a large resourceful company,Sometimes the size of the company can be a disadvantage,IBM
Executive Team Leader,4.0,2024-06-22,Former employee,"As a former IBMer, I can attest to IBM's dedication to innovation, strong ethical standards, and supportive workplace culture that fosters growth and collaboration.",I found IBM's bureaucratic processes and slow decisionmaking frustrating at times. Communication between departments could also be improved for better efficiency.,IBM
Integration Engineer,4.0,2024-08-01,"Current employee, more than 1 year",work on big projects from scratch  most teams work remotely,average salaries may get into a dead project to support,IBM
Iam Specialist,4.0,2024-06-20,"Current employee, more than 1 year",IBM is good place to work and there is no pressure,"There is a low hike, some how it feels like low growth in salary",IBM
Visual Merchandiser,5.0,2024-08-13,Current employee,when i focus on work may not respond quickly.,"work hard, independent and patience",IBM
Payroll Practitioner,3.0,2024-08-07,Current employee,Awesome teammates. Really kind and helpful,not competitive in terms of salary and benefits.,IBM
Administration,2.0,2024-08-12,"Former employee, more than 1 year","Moderate, peaceful,understandable management, multiple offices to reach out","Manager friendly, no carrer growth, Just keep doing your work",IBM
Sap Abap On Hana Consultant,5.0,2024-08-01,Current employee,good package  flexible work less stress  good projects good for learning,less salary hikes politics  less salary hikes politics  less salary hikes politics,IBM
Compliance Support Specialist,5.0,2024-08-07,"Current employee, more than 5 years",People I work with IBM are the best.,"Average Salary, Not so realistic utility KPI",IBM
Contract Reviewer,4.0,2024-08-10,Current employee,"worklife balance, office hours 915","working during public holidays, no vacation during closing period",IBM
Financial Advisor,4.0,2024-08-16,Former employee,Good environment and culture to work,No benefit apart from that,IBM
Accounts Payable Specialist,4.0,2024-07-31,Current employee,Opportunity given to learn full process and it helped to grow in my career,Good learning and gained knowledge,IBM
Email Marketer,4.0,2024-07-28,"Former employee, more than 3 years",Good if you are happy to do same things everyday.,Slow growth  not the best place for ambitious folks,IBM
Semiconductor Engineer,5.0,2024-08-10,Current employee,good salary and kind employer,need better improvement in enviroment,IBM
Sr Technical Architect,4.0,2024-07-17,"Current employee, more than 5 years",Ample scope for growth and learning. Company spends a lot on skilling people.,Bureaucracy is one of the main challenges. Company is plagued with internal dynamics.,IBM
Senior Advisory Consultant-Sap,5.0,2024-08-12,"Current employee, more than 3 years",Best employer with great learning curve,Doe not give proper hike,IBM
Autmation Qa Tester,5.0,2024-07-16,"Current employee, more than 1 year",IBM is a very good company. For women employee it is the best. Working culture here is very good.,No cons. I am happy with ibm,IBM
Principal Information Developer,5.0,2024-07-06,"Current employee, more than 10 years","IBM treats people with respect, fairness, fosters learning, and is focused on diversity at all levels.",Bonus is not regularly distributed and it’s quite timid.,IBM
Functional Consultant - Oracle Scm,5.0,2024-06-21,"Current employee, more than 10 years", Work life balance   Ample scope of learning  Friendly environment,I have not seen anything that could impact your career. Only challenge is while in bench it's hard to get an opportunity.,IBM
Workday Integration Leader,2.0,2024-07-15,"Current employee, more than 10 years",Flexible time Hybrid work Work life balance,Less Salary Less or no yearly hike Slow career growth,IBM
Engineering Lead,3.0,2024-08-07,Current employee,travel varied work scope for career progression,decisions made outside of Ireland affecting careers,IBM
Compiler Developer,5.0,2024-08-07,"Current employee, more than 1 year","good work culture, competitive salary",No as of now no cons,IBM
Softwater Engineer,3.0,2024-08-08,Current employee,There is good work life balance,Very minimal to no pay rise,IBM
Lead – Finance And Administration Delivery,3.0,2024-07-16,"Current employee, more than 3 years","Employee friendly, good culture, work life balance","Slow growth, very less pay",IBM
Senior It Security Manager,4.0,2024-07-12,Current employee,"Technical, great colleagues, lots of room for growth and career",Size makes you a number sometimes. Hero culture. Success heavily dependent on your manager’s focus and recognition.,IBM
Senior Systems Analyst Ii,4.0,2024-08-02,"Current employee, more than 10 years",Work life balance Hybrid  Flexible Learning opportunities,Compensation & increments Promotion Bonus  very bad,IBM
Senior Learning Facilitator,4.0,2024-08-03,Current employee,Good benefits and tools to use,Decisions made on basis of cost cutting.,IBM
Field Marketer,4.0,2024-08-06,Current employee,Culture is good in the company,Pay is low for the workex,IBM
Post Sale Administrator,4.0,2024-08-07,"Former employee, more than 1 year","Good environment , nice office",Not enough benefits and opportunities,IBM
Audit Associate,5.0,2024-08-02,Current employee,Benefits and work environment for employee.,Salary and workload nothing else.,IBM
Senior Technical Support Specialist,5.0,2024-07-15,"Former employee, more than 1 year",Excellent learning opportunities. Had a great manager to work with. Got an understandable client.,Short bench period between the projects/client engagements.,IBM
Generalist,4.0,2024-06-20,"Former employee, more than 3 years",IBM is a huge company. Good place to network,You need to be proactive on your learning and career progression. There be a leaning of manpower every 34 years cycle so need to ensure you have good connection.,IBM
Ecommerce Architect,3.0,2024-07-12,"Current employee, more than 10 years",Lots of different jobs and opportunities Great HR department,"Have to fight for your promotions, unless you get lucky with a pretty good manager",IBM
Infrastructure Associate,3.0,2024-08-05,Former employee,Good Package Good cab facility Good company,Rotational Shifts No hike No career growth,IBM
Ap Analyst,3.0,2024-07-22,"Current employee, more than 3 years","Good culture, managers are kind and understanding",Low salary increase and team leads promoted without proper leadership training,IBM
Seniour Software Engineer,4.0,2024-07-22,Former employee,Good Work from home policies and Big clients.,no work life balance on which project I have worked on.,IBM
Sr Technical Consultant,3.0,2024-07-25,"Current employee, more than 5 years",Good for career opportunities and Onshore travel,No support if you get released from project,IBM
Eai Developer (Software Engineer),5.0,2024-06-25,"Current employee, more than 3 years",Good Work life balance The ctc is all fixed Excellent learning platforms are available for upgrading skills,There are no much hike and promotions take very longer time,IBM
Sse Testing,3.0,2024-08-04,Current employee,Ibm project of Mac client,Ibm payment not up to market,IBM
R2R,5.0,2024-07-27,Current employee,Good management so far for now.,None so far. I'm just new.,IBM
Hr Partner,4.0,2024-07-09,"Current employee, more than 5 years",Culture  People  none like them! Integrity,Slow career progression. Didn’t have any promising prospects in terms of growth and compensation,IBM
Bare Metal Software Engineer,5.0,2024-07-25,"Current employee, more than 3 years",Good work life balace Lots of new things to learn,"Nothing as of now, .",IBM
Global Transition Lead,5.0,2024-07-04,"Former employee, more than 10 years","Given the vastness, there is plenty of job opportunities to explore within the company.",IBM needs to keep up with the market based salaries.,IBM
Customer Success Architect,3.0,2024-06-13,"Former employee, more than 8 years",Access to technology and large customers. Excellent training resources. Good package.,IBM is more a service company and not a software house. Works well with established mature products. Should create an innovation venture arm to focus on great ideas like Watson.,IBM
