Job Title,Job Ratings,time,JobStatus,Pros,Cons
Software engineer,5.0,"Apr 4, 2020","Current employee, less than 1 year","- Smart, driven, humble and awesome people. Bolt is a company where in everyone works really hard and has fun and at the same time . 
- Very interesting problem space with a ton of things that could be built along with checkout. Huge serviceable market that we can tap into.
- Great Engineering culture that promotes extreme ownership, honesty, hard work and growth. Everyone within the team is an equal owner and can be transparent about any issue and propose solutions.  
- Bolt has a rich set of values and one thing I really like is we are encouraged to move fast and make mistakes. 
- One of my top moments at Bolt was when we had a hackathon. A lot of amazing ideas with everyone pouring a lot of passion and hard work into their products. Many of these ideas are being added to the roadmap and that's something that gives me great pleasure. 
- Have learnt a lot from everyone at the company. Everyone believes in the vision of perfecting checkout.
- There is high level of accountability and no blame game that happens. 
- The company culture promotes a high level of accountability, collaboration and cross team events.
- Great benefits that includes 401k plan, gym and wellness benefits, commuter benefits, company events, company sponsored lunch and daily coffee expenses.","There's been a transitional shift in the last year, with Bolt growing at a very high pace. This has put a lot of processes under stress and there were some hard decisions to make. Since then the company has been very thoughtful about growing at a high pace and at the same time managing load across different units."
Marketing,5.0,"Apr 7, 2020",Current employee,"Working at Bolt has truly been one of the most refreshing experiences of my career.
 
Corporations typically provide employees with all of the resources they need but they move extremely slow due to enormous amounts of red-tape; startups on the other hand typically have limited resources and almost no red-tape, so they are able to move very fast. 

Bolt is the best of both worlds -- we have all of the resources we could ever need and none of the red-tape that slows things down. We are encouraged to pursue 10x improvements, to take risks and try new things. When they don't go as planned, we reflect on the learnings, get back up as a team and try again. 

I often find myself working alongside some of the most intelligent and driven individuals, I've ever met. I'm continuously amazed at all of the things we are able to accomplish in accelerated timelines. From new feature launches and integrations, to landing page builds, webinars and new candidate recruiting everything moves at light speed. 

We’ve all heard the expression that “when you do something you love, you’ll never work a day in your life” — I never thought that this could actually happen, but I can honestly say it’s true. I often find myself coming home late at night with more energy and enthusiasm than I’ve ever felt before. The people at Bolt have become my friends and my mentors.

I am beyond excited to see where we can go from here as a team!","Bolt is a place that rewards the bold, the hardworking and those who take risks. It is a place where top-performers thrive and surpass all of their operational expectations. People have the ability to learn more at Bolt in one month, than a year at a traditional organization. 

Bolt is not the place for those who want to just float-by and give the minimum effort. Bolt is not the place for those who blame others for their failures or those who claim successes as their own. 

Bolt is the place for hard-working individuals who go the extra mile, celebrate their wins and their losses and have the desire to grow — both personally and professionally."
Sales associate,5.0,"Jun 4, 2020","Current employee, more than 1 year","The People: Everyone at Bolt has a voice and it's nice to know that you colleagues listen. I've collaborated with some of the most talented people I've ever met while working for Bolt and knowing that we only hire top talent is what separates us from other companies. Bolt's culture is what brings people together and is the reason I've developed true friendships with a lot of great people. 

Company Benefits: Bolt has tons of great benefits like 100% covered health insurance premiums, commuter benefits, health and wellness stipends, catered lunches, team outings, flexible PTO, etc.

Future: Due to the current COVID-19 pandemic, Bolt has recently moved to a WFH policy until it is 100% safe to go back into office. Even then, Bolt still expects the same amount of work output in order to exceed our clients expectations. We strive for perfection and will 'do whatever it takes' to enhance our customers' overall experience. The future of Bolt checkout is limitless - knowing we have what it takes to build out future product needs, requests, and features is important as we continue to create a world-class buying experience.",None available at this time.
Software engineer,5.0,"Oct 7, 2020","Current employee, less than 1 year",There are many people who are working hard to make sure that you feel welcome and are successful at the company. People are kind and helpful. We work on interesting problems and there is a lot of excitement about solving those problems.,Sometimes it feels like there is a lack of cohesiveness throughout the teams. It can feel intimidating to speak up when some people have louder thoughts than others.
Sales representative,1.0,"Feb 21, 2020","Former employee, more than 1 year",There's a bunch of great benefits,"Bolt has a very set foundation when it comes to their values but THEY are not followed in salt lake. The managers in the sales org are toxic and have unrealistic goals. They don't reward top performers, they promote the people that fake everything. They do not appreciate you and will never treat you as a priority. This is one of those startups that's built to fail. It was good at first...now it's terrible. STAY AWAY from the BDR team"
Salesforce administrator,5.0,"Jan 23, 2020","Current employee, less than 1 year","I just had an amazing interview and offer process from Bolt. Everyone is extremely passionate about the work and very excited to be there helping the company grow. I am so excited to start working with Bolt and all the wonderful people there.

Everyone is also very vested in each other to really help everyone reach 10x their potential. 

The interview process was very good with treats, dogs and a wonderful atmosphere. Again I cannot wait to have my first day with Bolt.",Not available at this time.
Enterprise account executive,5.0,"Jun 15, 2018","Current employee, less than 1 year","- Amazing product that resonates with the target market
- An energetic, hard-working, and incredibly intelligent team
- Truly flat org where your input is not only listened to but acted upon
- Fast paced
- Did I mention our amazing team?
- Bolt is going to completely revolutionize payments. We aren't simply building the next new API to access old-school payment infrastructure. We're changing the game.",- Cons are hard to find. Some days the music is bad?
Anonymous employee,5.0,"Jun 8, 2018",Current employee,"Blown away by the caliber, experience, and culture of the team. Some of the best engineering/product people in Silicon Valley, decades of experience in payments on sales and risk, lots of start-up veterans.

Bolt has a daring mission (reinvent ecommerce and level the playing field for ecommerce merchants outside Amazon), but if anyone could achieve it, it's this team.","Company moves fast, and there's a high degree of transparency / accountability. Not for people who want to rest on their laurels."
Recruiter,5.0,"Aug 19, 2021","Current employee, more than 1 year","Overall Bolt is a phenomenal place to work. Smart and ambitious group of people who are truly invested in the product. Higher ups genuinely care about the well-being of employees and provide tons of resources to help us succeed both at work and outside of work. It remains a strong, positive culture even while working remotely through a pandemic.",Bolt is in hyper-growth mode. Things can feel chaotic and unorganized at times given how much the company is expanding. It's a good problem to have but does lead to some miscommunication occasionally.
Risk analyst,5.0,"Oct 9, 2018","Current employee, more than 1 year","Working at Bolt has been a fantastic learning experience. The team has a family type of vibe to it and I've never been around a group of people that enjoy their jobs as much as here at Bolt. The opportunity for growth and career advancement is part of what makes Bolt great, but the people are what really do it. I would recommend working here to anyone, and I've thoroughly enjoyed my time here.",None that I have experienced.
Customer experience,5.0,"Aug 22, 2019","Current employee, less than 1 year","The people, culture and mission all align well with what I am looking for in a company. I've never worked with such a high calibre of passionate and talented people.",Working at a startup is tough as it's a lot of hard work and can be draining at times with customers but no better place to do it than Bolt.
Sales,5.0,"Mar 4, 2019","Current employee, less than 1 year","Interviewing for a new position while executing on one's current responsibilities can be tough. The recruiting team at Bolt was very accommodating in scheduling time through my lunch and after-work hours throughout the interview process. I did not mind the interview process (several rounds) as the team is hyper focused in not only bringing on the best talent, but also ensuring that the candidate is a strong culture fit.","None yet, very open and transparent communication throughout all teams."
Recruiter,5.0,"Nov 8, 2019",Current employee,"Bolt is an incredible place to work for anyone who's looking to grow professionally. Leadership truly invests in their team members and ensure that employees are learning and being challenged. Company culture is also great - we do a lot of fun team bonding activities such as happy hours, painting nights, etc.",You never want to leave the office!
Risk analyst,5.0,"Feb 22, 2019","Current employee, less than 1 year","-Bolt is experiencing a lot of growth and because of this, it’s a fast paced environment where you learn a lot. 
-Bolt management does a lot to make sure it’s employees know that it cares. (Paid lunches, company trips, good work life balance, equity, etc)",-If you aren’t someone who takes initiative this would be a difficult place to work.
Software engineer,4.0,"Apr 7, 2020","Current employee, more than 1 year","- You'll be working with the smartest people in the industry, everyone comes with  a very strong engineering background
- Passionate & supportive teammates, you can always find someone interested in your new ideas
- Take ownership
- Nice startup and geek culture
- Has a promising and profitable product
- Everyone can play a part in the product decisions","- It's a startup, so it comes with certain risks"
Technical recruiter,2.0,"Jul 20, 2022","Former employee, less than 1 year","Smart People 
Cool Product 
Autonomy","Transparency severely lacking 
All Smoke and Mirrors - Tell you something to appease you and change it after 
Layoffs (1/3 of staff) 1 week after they promised no layoffs
Talent Management has No idea of what thoughtful hiring is and doesn't take any sort of responsibility for actions of themselves rather blames"
Business development,5.0,"Feb 12, 2019","Current employee, less than 1 year","Bolt is a great company with an amazing product. There is a lot of opportunity for growth at Bolt, and the company culture is unlike any other company I have worked for. From the moment I started I felt like I was a part of the team.",None that I can think of!
Senior recruiter,5.0,"Aug 24, 2021","Current employee, less than 1 year","-Opportunities for Advancement 
-Competitive Compensation (Base Salary + Stock options)
-Great Company Culture 
-Generous WFH Stipend for office set up
-Health Benefits are fully paid for
-FTO, plus 14 Holidays, you get your Birthday off, 3 Floating Days, plus Extra Wellness Days
-Work Life Balance 
-Awesome Leadership
-Autonomy
-Collaborative Culture
-Our partnerships are win win","-No 401k Match at the moment
-I can't think of any other cons at this time"
Software engineer,4.0,"Oct 7, 2020","Current employee, less than 1 year","- lots of ownership
- able to move fast and contribute 
- exciting problems and amazing checkout product
- amazing team of incredible engineers
- huge market potential and we're getting traction with big brands so it's the perfect time to join","- sometimes the company is product/sales led and doesn't feel like a truly engineering-first company
- we still need to get better about having tough conversations about company strategy, culture, and growth"
Marketing,5.0,"Oct 9, 2020","Current employee, less than 1 year","Bolt's in a huge market that's only getting bigger so there are lots of opportunities to contribute and make an impact a the company grows * Every employee at a company this size can see the impact * Great remote friendly culture * Everyone chips in to help across functions* Tremendous focus on customer success* Fast paced and friendly, inclusive culture",It's a startup so there's sometimes no process and sometimes too much process
Sales,5.0,"Jan 16, 2018","Current employee, more than 1 year","-Very entrepreneurial environment
-Some of the best minds in the valley
-Huge opportunities for career growth
-Massive product market fit
-Best part -> company culture, everyone is hard working, brilliant, and are out for the same mission","-Sometimes things move very quickly in the interest of the firm's long term strategy, which is challenging if you are not used to it."
Talent,5.0,"Jan 24, 2019","Current employee, less than 1 year","From the product we support, the people that work here, and the kind of atmosphere thats created, Bolt not is not only an amazing place to work but an amazing place for personal development.","I 100% honesty, I can't say I have anything wrong with being at Bolt. I LOVE IT!"
Anonymous employee,5.0,"Oct 1, 2018",Current employee,"-brilliant, accomplished colleagues and leadership
-amazing technology that supports an ambitious mission (reinventing payments)
-good benefits
-inclusive culture (monthly happy hours, daily team lunch, open office)
-considerable autonomy and responsibility from the moment you join","-incredibly high standards
-grueling interview process
-everyone has access to the Sonos"
Software engineer,5.0,"Apr 21, 2020","Current employee, more than 1 year","- Bolt has been able to find this wonderful balance of experience and energy that I have yet to see at a company.
- Senior leadership is knowledgable and easily accessible
- Coworkers are friendly and easy to collaborate with
- Really exciting engineering problems to solve","- Fast-Paced, really have to put the time and effort in order to shine in such a bright team."
Product manager,5.0,"Sep 13, 2021","Current employee, less than 1 year","1. Fast moving company with deep running values (which I love)
2. Every single person I have talked to is passionate about what they're doing at Bolt 
3. Huge emphasis on team culture, supporting employees and helping everyone feel included
4. Tons of opportunity to innovate and learn/grow on an individual level",The company is establishing new processes to allow sustainable growth which can take some getting used to
Sales,5.0,"Aug 8, 2018","Current employee, less than 1 year","Everyone is incredibly smart and friendly.  Some of the best tech people out there. 
Fast pace and high growth.  This company is driven to make a difference.  Great benefits.",Processes are being built on the fly and things can break or create friction
Director,5.0,"Sep 10, 2021","Current employee, less than 1 year","Ambitious mission that has plenty of room for growth 
Smart, capable people who are pretty nice 
A thoughtful approach to culture that genuinely stresses work-life balance and employee wellness 
Room for growth personally and professionally",It's a company going through hyper-growth and figuring out where processes can help to scale.
Senior director revenue operations,5.0,"Dec 29, 2021","Current employee, less than 1 year","Bolt is one of the best companies I've worked for yet. I feel very fortunate to work here. We move fast, we have fun, we genuinely care about each other, and we get stuff done. 5 stars all the way","With such a great product and high demand in the marketplace, coupled with explosive growth of the company it's hard to keep up with hiring needs."
Strategic finance,5.0,"May 13, 2020","Current employee, less than 1 year",Strong support; management willing to be flexible and listen to new opinions; data-driven strategy; room for internal development / advancement; well-positioned to take advantage of macro e-commerce trends,Team is young and still developing expertise in certain areas; over-indexed on G&A; long hours impact work/life balance
Anonymous employee,5.0,"Sep 28, 2020","Current employee, more than 1 year","- Fast-paced environment with the company constantly learning and responding to new information
- New frontiers, the space is not super crowded so we're inventing as we go
- Top tier people with a high hiring bar for talent and culture","- Not incredibly diverse, especially in leadership
- Fast pace means whiplash and quickly changing strategy/direction
- Sometimes seem to have shiny object syndrome"
Recruiting coordinator,5.0,"Sep 1, 2021","Current employee, less than 1 year","- Some of the best people you'll ever work with
- Leadership that prioritizes work-life balance and makes sure their employees aren't overworked
- Great benefits
- Emphasis on communication and transparency
- Clear values and objectives
- Camaraderie and teamwork are prioritized","Like any start-up, there's a certain amount of chaos to be expected"
Customer success,5.0,"Oct 9, 2020","Current employee, more than 3 years","Excellent team, great culture, opportunity to be part of something really remarkable. Incredible flexibility/sensitivity during the pandemic. Fair comp.",Start-up life means start-up benefits and they still leave a bit to be desired.
Sales representative,5.0,"Oct 24, 2018","Current employee, less than 1 year","Very friendly work environment,  from the second i walked in the door for my interview everyone has been so nice and welcoming. Great hours, great product, and a great career opportunity.","None so far, everything has been great!"
Anonymous employee,5.0,"Feb 12, 2019","Current employee, less than 1 year","Great Compensation! Top of the line benefits! Extremely generous PTO and work-to-life balance! The best office culture I've ever had the pleasure of being a part of! Inspiring teammates and so many opportunities for promotions and raises! Lastly, brand new space downtown!","So far, none. I can't think of one single thing here at Bolt that I dislike."
Anonymous employee,5.0,"Aug 14, 2018",Current employee,I love being part of the Bolt team! I have never been with a company who takes care of their employees so well. The people who work here are genuine and fun to be around. I feel so lucky to work at Bolt.,I honestly can't think of anything negative to say about Bolt.
Sales development representative (sdr),4.0,"May 18, 2021","Former employee, more than 1 year","Great culture, great benefits, awesome workspace, incredible product, smart team, fast-paced, awesome work-life balance",Opportunities to for promotion and growth are limited. The company has a tendency to look outside of the organization for talent rather than looking inward to those who deserve a promotion. That said many positions seems to also be a dead-end.
Anonymous employee,1.0,"Feb 27, 2022","Former employee, more than 1 year","-Very few — the four-day work week now seems great
-There were a few good people, though most of them have left now too","-Horribly run company
-Breslow is a fraud
-Company revenues continue to be shockingly low for its valuation. The party's not going to last on this one — I bet valuation ultimately becomes 1/10 of what it is today (in which case, employee equity will be 0 given how much the company has raised)"
Anonymous employee,5.0,"Jun 6, 2018",Current employee,"- Really collaborative environment
- Super sharp teammates who are also fun to hang around
- Tons of ownership and trust to tackle big problems. No micromanagement at all
- Huge potential growth for the company
- Great opportunity for career growth",- Fast-paced startup with W/L balance that may not be for everybody
It support specialist,5.0,"Aug 31, 2021","Current employee, less than 1 year","Lots of chance to grow in new roles and currently roles.
Managers are always willing to go out of their way to help you grow
CEO cares about work life balance and does his best to accommodate that",I have no cons atm
Account executive,4.0,"Sep 23, 2019","Former employee, less than 1 year","Great pay, culture, and rewarding atmosphere","Still in start-up growth mode, so a lot of changes all the time and a little disorganization"
Software engineer,5.0,"May 11, 2020","Current employee, less than 1 year","* Engineering team is stacked. Top notch folks to work with
* Product is amazing and if execution keeps being on point growth potential is enormous.
* Employees really live up to the company values.",* Timelines can be a little stiff given the fast pace and ambitious goals
Anonymous employee,4.0,"Jun 30, 2020",Current employee,"*Collaborative work environment and supportive teammates. The team is filled with intellectually curious people without the ego.
*Freedom to try new things and make an impact",Growing pains of a high-growth startup
Software engineer,5.0,"Jul 30, 2018","Current employee, less than 1 year",The people here are incredibly smart and very friendly. They are taking on huge challenges and the work opportunities are really great right now.,Nothing to report at this moment
Support analyst,5.0,"Jul 22, 2019","Current employee, less than 1 year",I've been working at Bolt for a few months now and continue to be amazed by the fantastic culture and the efforts put in to make their employees happy.,No downsides to working at Bolt.
Anonymous employee,5.0,"Jan 20, 2022","Current employee, less than 1 year","Bolt has done an incredible job recruiting extremely talented personnel, and actually empowering them to do their jobs. There's a lot of opportunity to adopt ownership of new initiatives.","Like any start-up, expect some ambiguity and quickly shifting priorities."
Business development,5.0,"Sep 16, 2019","Former employee, less than 1 year",Everything about Bolt is top-notch. The culture is unparalleled and the leadership truly knows how to lead.,It's a start-up. That's about it.
Operations,2.0,"Dec 4, 2019","Former employee, less than 1 year",Interesting product and intelligent team members that truly care,Senior leadership is detached and inexperienced. Hard to trust in the future of the company for that reason
Software engineer,5.0,"Sep 22, 2020","Current employee, less than 1 year","Recruiting process was quick, open and detailed. Really great engineering culture and team. Super smart people that you can learn from. Exec team are very open and transparent!",Lack of structure because it's moving really fast!
Sales,5.0,"Dec 17, 2019","Current employee, more than 1 year",Love the team and atmosphere. The product is game-changing for eCommerce.,Being in an aggressive startup demands a lot. Not for employees looking to coast.
Software engineer,3.0,"Nov 2, 2022","Former employee, more than 1 year",WLB Interesting problems to solve Learning opportunities,Confused leadership Bad crypto bets that did not pay off
Anonymous employee,5.0,"Oct 7, 2020","Current employee, more than 1 year","Vision of the company
Smart, fun people to work with
Lot's of potential
Always something interesting going on","Tons of change...it is a start-up
Marketing could be better, and we are working on that
Unclear who owns what projects at times"
Director sales,2.0,"Jun 15, 2022","Former employee, less than 1 year","Cash, remote, always in the news!",Mentally insane Founder/Chairmen who Tweet storms “take downs” of respectable companies and individuals. Serious lack of business leadership.
Sales engineer,2.0,"Jun 18, 2022",Former employee,4 day work week is fun,"It's more the idea of a company, something that makes a cool marketing campaign, than a company with a clear and cohesive strategy"
Director of enterprise sales,5.0,"Oct 18, 2021","Current employee, more than 3 years",Awesome leadership and product. This company could be bigger than Afterpay.,Checkout is complex and integrations can be challenging. Not a suitable solution for SMBs.
Anonymous employee,5.0,"Dec 28, 2021",Current employee,"Very smart people
Great vision and the right people to execute on it","Could be a bit hectic, as can be expected from a smaller company"
Anonymous employee,5.0,"Sep 28, 2021","Current employee, less than 1 year","Great benefits, teammates, growth mindset, and overall culture","can be fast-paced which might be a downside for some, unclear/vague structure for career advancement"
Anonymous employee,5.0,"Jan 12, 2018",Current employee,"-amazing team, brilliant and passionate people
-fast pace, low process overhead","-busyness can be sporadic, which is expected at startups"
Product manager,4.0,"May 31, 2022",Current employee,Great team at the working level,the business-oriented teams are lackluster
Anonymous employee,3.0,"Jun 7, 2022","Former employee, less than 1 year",Great potential if they can get through the start up phase,Tons of speed bumps ahead to overcome
Anonymous employee,5.0,"Aug 19, 2015",Former employee,"great, terrific, awesome and great again",no cons what so ever
Risk analyst,5.0,"Dec 7, 2018","Current employee, less than 1 year","-Great Training
-Awesome Co-workers
-Relaxed Work Environment
-Schedule Flexibility","None whatsoever, wouldn't change a thing."
Anonymous employee,5.0,"Aug 23, 2021",Current employee,"High growth, great people, lot's of opportunity",have to keep up with the fast growth
Fp&a analyst,5.0,"May 12, 2021",Current employee,"* Humble, top-performing team
* Hyper-growth business",* No cons of note
Software engineer,3.0,"Nov 17, 2022",Former employee,Lots of low hanging fruits.,Lots of tech debt. No clarity about long term vision
Anonymous employee,1.0,"Mar 22, 2021","Former employee, more than 1 year",There are people at the company who are passioate about building a great company and doing what's best,The product doesn't do what it says it should and there is little work being done to actually fix it.
Security engineer,4.0,"May 28, 2022","Current employee, less than 1 year",Really cool product. Loads of smart people.,Still unclear if leadership can drive results.
Software engineer,5.0,"Oct 9, 2020","Current employee, less than 1 year","Ownership, good culture, great engineering VP, meaningful product","Moves fast, time crunch, difficult clients"
Manager,1.0,"Jun 30, 2022",Former employee,Don’t have anything to add here,"Bolt claims to be transparent but that can change overnight 
200+ employees laid off with no notice and no 1 in 1 conversation"
Designer,5.0,"Jan 8, 2021",Former employee,Work environment fosters growth and learning.,None that come to mind
Software engineer,5.0,"Jun 24, 2021","Current employee, less than 1 year","good projects, talented teammates, good pay","too many senior-level VPs, do not understand why"
Anonymous employee,5.0,"Jan 8, 2019",Current employee,Great work environment and very fast learning,No cons so far that I have embraced
Account executive,5.0,"Jan 12, 2022",Current employee,Equity package can be good,Not a whole lot to report now
Anonymous employee,5.0,"Nov 5, 2018",Current employee,"Extremely motivated, driven, and friendly team solving big problems.",None cons to report currently.
Software engineer,4.0,"Jun 5, 2022",Current employee,four day work week is great,"terrible financials, the valuation is way too high"
Anonymous employee,3.0,"Jul 16, 2022",Current employee,My teammates are great and we get Fridays off,Lack of transparency and trust
Software engineer,2.0,"Jul 5, 2022","Current employee, less than 1 year","* Interesting project
* Good Co-worker","* Inflated valuation
* bad leadership"
Anonymous employee,1.0,"Aug 16, 2022","Current employee, less than 1 year",Good comp and four day work week,Bolt has no idea how to manage their capital or have a decent strategy on how to hire
Senior account executive,1.0,"Sep 1, 2022",Former employee,"Work life balance: 4 day work week
About it.","Inflated valuation
Poor management
Below market salary
Layoffs
Poor culture 
Minimal opportunity for progression
Faulty product
Do not recommend"
Anonymous employee,1.0,"May 25, 2022",Current employee,4 day work week is great for work life balance,"CEO is an android, definitely not human"
Software engineer,5.0,"Jun 30, 2025",Former employee,"good comp, good technology, nice people","no product market fit, management was mesterious"
Anonymous employee,2.0,"May 29, 2025",Former employee,Not many to begin with,Founder returned as CEO and is burning the company down
Sde-2,4.0,"May 27, 2025","Current employee, more than 1 year",Awesome product and have great things to learn,Lack of Product input makes things move harder
Anonymous employee,2.0,"Feb 3, 2024","Current employee, more than 1 year","- Overall compensation is good
- There are some awesome, smart and capable ICs to work with","- Exec has shown me a masterclass time and time again of how to set terrible goals, welcome little to no feedback, and how to be pro micromanagers. And of course when we miss these ""goal(s)"", exec doesn't hold themselves accountable and finds an appropriate person/ people/ function to be thrown under the bus, and then they repeat the process, sprinkle in a few more layoffs etc.
- The culture that Bolt is supposed to embody, like ""Founder Mentality"" is a lie. You aren't encouraged at all to act like its your company and you are taught fairly quickly not to question things because the response you get from senior leadership/ exec is quite uninviting and autocratic.
- Since the President joined, Bolt has bred a lot of ""yes"" people (refer to the bullet above as one culprit for this) and it's creates unhealthy tension between teams and mediocre work.
- No career growth opportunities, growth plans aren't a thing here, and people tend to fail up and get promoted into senior leadership, which is comical."
Integration engineer,2.0,"Jul 17, 2024","Former employee, less than 1 year","compensation, unlimited vacation, competitive salary",culture was not the best place to work
Software engineer,4.0,"Jul 3, 2024",Former employee,Good pay in Canada and good benifits,They have lost vision no one wants the service
Social media support specialist,4.0,"Jun 29, 2024",Current employee,Inclusion and innovation is largely encouraged.,BPO has taken over the support space.
Operations,4.0,"May 29, 2024",Current employee,Good opportunity to progress and develop,Periods of business as usual management
Anonymous employee,4.0,"Jan 18, 2024",Current employee,"- Opportunity to make an impact right away and to work on a very cool product
- Great work/life balance and a ton of autonomy 
- Managers and colleagues are among the best of the best","- Exec team has seen a lot of turnover and there is a need for more transparency from Execs but this been improving recently
- It is a ride! Be prepared for a sometimes ambiguous environment."
